0	279254
1	276595
2	34328
3	34097
4	34617
5	31969
6	278549
7	275985
8	279728
9	276683
10	275760
11	278571
12	279844
13	279033
14	275796
15	275382
16	275997
17	277541
18	278746
19	277316
20	278075
21	279318
22	279386
23	279414
24	276761
25	278415
26	280596
27	278793
28	276875
29	278171
30	276645
31	279331
32	277980
33	278365
34	278116
35	278641
36	275596
37	276980
38	277061
39	280465
40	276323
41	275421
42	276693
43	278682
44	279052
45	279040
46	278403
47	275316
48	279130
49	277607
50	276573
51	280099
52	278988
53	279240
54	278325
55	279309
56	278045
57	278700
58	278930
59	279914
60	280479
61	277264
62	277319
63	277629
64	277444
65	277452
66	279806
67	276157
68	279883
69	280030
70	275623
71	276325
72	278061
73	279308
74	277977
75	276598
76	279947
77	278976
78	278014
79	278823
80	278146
81	278761
82	278842
83	277056
84	278709
85	278347
86	278492
87	277632
88	279358
89	278579
90	275550
91	277491
92	277714
93	277495
94	278742
95	277573
96	277461
97	279873
98	275880
99	276953
100	278784
101	278506
102	277823
103	275814
104	279511
105	278159
106	277343
107	278414
108	279118
109	279024
110	278711
111	276504
112	278777
113	275624
114	278292
115	279881
116	279100
117	278270
118	279160
119	278719
120	279106
121	276528
122	278599
123	278965
124	276924
125	277198
126	276047
127	277998
128	277863
129	279550
130	280057
131	277190
132	279163
133	277273
134	277838
135	278724
136	278390
137	277524
138	275785
139	278535
140	278901
141	279391
142	278446
143	279051
144	279222
145	277780
146	278111
147	278725
148	276362
149	276726
150	279230
151	279933
152	277446
153	277115
154	275429
155	277532
156	279314
157	277659
158	278124
159	277339
160	276454
161	276314
162	278673
163	277671
164	278974
165	280033
166	277145
167	280084
168	277026
169	279326
170	276469
171	278998
172	279528
173	277883
174	279499
175	276652
176	275586
177	277972
178	277347
179	278881
180	277202
181	278281
182	276542
183	275368
184	276472
185	276809
186	276464
187	277412
188	275941
189	279802
190	278428
191	278504
192	275740
193	279809
194	279750
195	279891
196	276844
197	277993
198	279794
199	277691
200	280060
201	277577
202	275314
203	277673
204	279263
205	277918
206	276333
207	276389
208	275535
209	276668
210	279744
211	278929
212	275618
213	279483
214	278059
215	277121
216	275746
217	279979
218	275503
219	275483
220	279291
221	275877
222	280537
223	279834
224	278389
225	276727
226	277354
227	276615
228	276497
229	277483
230	276395
231	275871
232	275783
233	276089
234	278645
235	275920
236	275928
237	276116
238	277451
239	278031
240	276281
241	279524
242	278695
243	279089
244	279082
245	278714
246	278297
247	279384
248	279892
249	276057
250	277257
251	276354
252	278392
253	278393
254	278989
255	276422
256	276687
257	280047
258	279981
259	278737
260	276393
261	857999
262	279447
263	279591
264	279541
265	278630
266	277355
267	278152
268	279497
269	278672
270	279990
271	279640
272	276731
273	278118
274	277943
275	279403
276	278548
277	277344
278	275428
279	278002
280	279142
281	279175
282	277435
283	276836
284	279081
285	279487
286	277445
287	276342
288	280029
289	275807
290	278944
291	278248
292	279410
293	279637
294	276543
295	277697
296	278417
297	277956
298	276365
299	278214
300	278893
301	279312
302	279537
303	279991
304	279434
305	279935
306	276641
307	276061
308	278538
309	276537
310	277917
311	277736
312	279813
313	279504
314	279620
315	279328
316	280015
317	279387
318	277961
319	279799
320	277155
321	279286
322	279997
323	279479
324	279284
325	278537
326	279169
327	276295
328	277565
329	276520
330	280588
331	279071
332	279063
333	279329
334	279339
335	278759
336	280051
337	277052
338	275608
339	279068
340	278450
341	279466
342	278495
343	275870
344	276373
345	278694
346	276794
347	275283
348	278023
349	279011
350	279390
351	280008
352	277553
353	276444
354	276161
355	278822
356	279726
357	278977
358	277568
359	275992
360	279209
361	275345
362	277689
363	276688
364	277476
365	275809
366	277248
367	275339
368	278867
369	277913
370	277891
371	275435
372	277346
373	279460
374	276690
375	277019
376	277872
377	276559
378	275805
379	279999
380	276849
381	276380
382	275352
383	278514
384	279779
385	278036
386	276713
387	276081
388	278236
389	277930
390	275749
391	280371
392	278460
393	276222
394	276642
395	279259
396	276474
397	280637
398	276876
399	279595
400	277211
401	275499
402	275876
403	280512
404	276125
405	275819
406	279012
407	276753
408	276347
409	278077
410	279846
411	275918
412	279743
413	280619
414	279014
415	276030
416	277408
417	278971
418	276285
419	280081
420	277349
421	278205
422	276764
423	275802
424	279800
425	275973
426	276044
427	279863
428	277125
429	277990
430	277848
431	277168
432	276545
433	276259
434	278751
435	275673
436	279217
437	278399
438	275816
439	279857
440	279273
441	276223
442	277082
443	278850
444	275775
445	276253
446	276421
447	278123
448	276659
449	277306
450	279307
451	278222
452	278854
453	277429
454	277178
455	279630
456	280005
457	279543
458	277634
459	276991
460	279409
461	276525
462	278559
463	275353
464	277403
465	279362
466	277900
467	278203
468	280546
469	277399
470	276401
471	278208
472	277229
473	277666
474	277752
475	276605
476	277774
477	278873
478	275953
479	278925
480	275536
481	275733
482	275433
483	278013
484	278836
485	278051
486	275474
487	278960
488	279854
489	279154
490	278081
491	275357
492	278274
493	275689
494	276481
495	277250
496	279094
497	277536
498	279417
499	278958
500	280567
501	275290
502	275468
503	276624
504	276045
505	276848
506	277657
507	280181
508	279545
509	275732
510	276970
511	279486
512	279177
513	276255
514	276677
515	278650
516	275521
517	279334
518	279110
519	276839
520	277174
521	276560
522	276231
523	279109
524	277189
525	280467
526	277472
527	278518
528	275321
529	276877
530	275645
531	278490
532	279523
533	275575
534	278986
535	277528
536	276518
537	278795
538	279647
539	279705
540	277728
541	276606
542	279760
543	279278
544	279203
545	276801
546	276539
547	277931
548	275772
549	276843
550	280461
551	279865
552	275425
553	278773
554	278587
555	278531
556	279741
557	277854
558	279988
559	278652
560	277608
561	277513
562	278846
563	279584
564	280069
565	278402
566	279836
567	278603
568	279097
569	277380
570	277650
571	278697
572	277885
573	276676
574	276983
575	276904
576	280646
577	277722
578	276006
579	276457
580	276136
581	277560
582	278505
583	278139
584	279721
585	275672
586	276041
587	277172
588	279225
589	278382
590	276534
591	279152
592	278043
593	279928
594	279366
595	279780
596	275568
597	278199
598	275459
599	276644
600	276502
601	276903
602	276268
603	275616
604	275409
605	277361
606	275632
607	278063
608	278240
609	276241
610	276300
611	280076
612	278919
613	277223
614	276699
615	277508
616	277095
617	277443
618	276106
619	280486
620	275441
621	278635
622	279866
623	279022
624	276889
625	277009
626	276146
627	278004
628	277376
629	280038
630	278550
631	276741
632	278383
633	277259
634	275719
635	275377
636	278543
637	276403
638	276938
639	277515
640	277217
641	278657
642	277857
643	277480
644	279932
645	276881
646	280052
647	278643
648	278032
649	279828
650	278602
651	275356
652	275934
653	275883
654	277627
655	276871
656	275967
657	278449
658	277059
659	279621
660	278720
661	277078
662	275823
663	275587
664	279796
665	276958
666	275387
